intersection_name,intersection_type,scenario,ped_estimation_type,lighting_cmf,twltl_cmf,bulbout_cmf,signal_cmf,school_cmf,pedvol,nlanes,aadt_maj,aadt_minor,nbi_mv,nbi_sv,nbi_all,nped_base,cmf_veh,cmf_ped,ped_factor,pred_veh,pred_ped,long_run_ped_prob,years,long_run_ped_percent
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.3167993045482428,17,31.68
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.3319394191538104,18,33.19
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.3467440202392723,19,34.67
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.36122054297438155,20,36.12
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.3753762577613158,21,37.54
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.3892182738860198,22,38.92
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.402753543088633,23,40.28
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.41598886305479343,24,41.6
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.42893088082957287,25,42.89
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.44158609615575717,26,44.16
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.45396086473814845,27,45.4
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.46606140143552843,28,46.61
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.47789378338188593,29,47.79
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.48946395303847656,30,48.95
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.5007777211782468,31,50.08
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.5118407698041212,32,51.18
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.5226586550026195,33,52.27
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.5332368097342353,34,53.32
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.5435805465619783,35,54.36
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.5536950603194517,36,55.37
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.5635854307198016,37,56.36
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.5732566249068518,38,57.33
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.5827134999497039,39,58.27
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.5919608052820561,40,59.2
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.6010031850874634,41,60.1
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.6098451806317418,42,60.98
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.6184912325436827,43,61.85
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.6269456830452269,44,62.69
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.6352127781322163,45,63.52
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.6432966697068186,46,64.33
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.6512014176626962,47,65.12
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.6589309919239672,48,65.89
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.6664892744389812,49,66.65
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.6738800611299125,50,67.39
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.6811070637991485,51,68.11
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.6881739119934327,52,68.82
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.6950841548266948,53,69.51
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.7018412627624894,54,70.18
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.708448629356931,55,70.84
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.714909572963008,56,71.49
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.7212273383971257,57,72.12
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.727405098568719,58,72.74
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.7334459560737512,59,73.34
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.7393529447529013,60,73.94
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.7451290312152187,61,74.51
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.7507771163280157,62,75.08
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.7563000366737407,63,75.63
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.761700565974567,64,76.17
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.7669814164854134,65,76.7
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.7721452403560918,66,77.21
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.7771946309632717,67,77.72
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.7821321242129256,68,78.21
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.7869601998139123,69,78.7
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.7916812825233376,70,79.17
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.796297743364315,71,79.63
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8008119008167423,72,80.08
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8052260219816887,73,80.52
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8095423237199789,74,80.95
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8137629737655456,75,81.38
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8178900918141085,76,81.79
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8219257505877295,77,82.19
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8258719768757743,78,82.59
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8297307525528079,79,82.97
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8335040155739318,80,83.35
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.837193660948064,81,83.72
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.840801541689651,82,84.08
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8443294697492889,83,84.43
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8477792169237217,84,84.78
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8511525157456736,85,85.12
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8544510603539616,86,85.45
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8576765073443261,87,85.77
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8608304766014077,88,86.08
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8639145521122846,89,86.39
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8669302827619844,90,86.69
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8698791831113639,91,86.99
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8727627341577535,92,87.28
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8755823840787433,93,87.56
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8783395489594872,94,87.83
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8810356135038894,95,88.1
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8836719317300311,96,88.37
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8862498276501853,97,88.62
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8887705959357628,98,88.88
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.891235502567522,99,89.12
Agate & Mesa,3st,Before - Indirect,indirect,true,true,false,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,1.0,0.021,1.0671333853652523,0.0224098010926703,0.8936457854713704,100,89.36
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.014018980621864352,1,1.4
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.02784142942605239,2,2.78
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.041470101588307884,3,4.15
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.054907713659618995,4,5.49
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.06815694410769824,5,6.82
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.0812204338508713,6,8.12
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.09410078678448075,7,9.41
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.1068005702999113,8,10.68
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.11932231579633712,9,11.93
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.13166851918529665,10,13.17
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.14384164138819266,11,14.38
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.15584410882681876,12,15.58
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.16767831390700816,13,16.77
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.17934661549550324,14,17.93
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.1908513393901392,15,19.09
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.20219477878343628,16,20.22
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.21337919471969347,17,21.34
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.2244068165456734,18,22.44
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.23527984235496968,19,23.53
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.24600043942614436,20,24.6
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.2565707446547235,21,25.66
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.2669928649791359,22,26.7
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.27726887780068177,23,27.73
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.2874008313976122,24,28.74
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.2973907453334057,25,29.74
Agate & Mesa,3st,After - Indirect,indirect,true,true,true,false,false,,,11000,1826.0,1.0495108175370085,0.22513488882378,1.2746457063607886,0.026767559833576562,0.8372,0.63,0.021,1.0671333853652523,0.014118174688382288,0.3072406108593192,26,30.72
